image,url,sections,page_path,published_at,title,updated_at,type,description,external_id,popularity,info,highlight,id,color_number,ColorValue,WarmCool,color_hex,color_name,Undertone,PrimaryColorFamily,language,Family,Shade,Interior/Exterior,cdp,Color Collection,Opacity,Mood,Project,Style
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-214-gray-cashmere-2138-60-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2138-60/gray-cashmere,"['Gray Cashmere', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2138-60/gray-cashmere,2024-07-21T21:39:24Z,Gray Cashmere 2138-60 | Benjamin Moore,2024-07-21T21:39:23Z,Color,"Hints of blue and green bring an uplifting note to this soft, soothing gray.",c86b29bc0e85bc3c55cb72c9605d250205d9abb8,1,,"{'title': '<em>Gray</em> Cashmere 2138-60 | Benjamin Moore', 'sections': '<em>Gray</em> Cashmere', 'description': 'Hints of blue and green bring an uplifting note to this soft, soothing <em>gray</em>.', 'color_name': '<em>Gray</em> Cashmere', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2138-60&#x2F;<em>gray</em>-cashmere', 'Undertone': '<em>Gray</em>'}",624258c464441f23f1005de5,2138-60,Light,Cool,CFD5CD,Gray Cashmere,Gray,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-228-sweatshirt-gray-2126-40-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2126-40/sweatshirt-gray,"['Sweatshirt Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2126-40/sweatshirt-gray,2024-07-21T21:06:30Z,Sweatshirt Gray 2126-40 | Benjamin Moore,2024-07-21T21:06:30Z,Color,"True to its name, this cool medium gray is reliable and timeless.",6df4e94564d1997402bc64ab14d93888e98e7667,1,,"{'title': 'Sweatshirt <em>Gray</em> 2126-40 | Benjamin Moore', 'sections': 'Sweatshirt <em>Gray</em>', 'description': 'True to its name, this cool medium <em>gray</em> is reliable and timeless.', 'color_name': 'Sweatshirt <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2126-40&#x2F;sweatshirt-<em>gray</em>'}",62424bac64441fe75f00503d,2126-40,Medium,Cool,92999E,Sweatshirt Gray,,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/Woodluxe-CDP-Front-Porch-Bleached-Gray-ES-78-RGB.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/es-78/bleached-gray,"['Bleached Gray', 'Discover This Color in Woodluxe Exterior Stains', 'Explore the Woodluxe Collection']",/en-us/paint-colors/color/es-78/bleached-gray,2024-07-21T21:30:51Z,Bleached Gray ES-78 | Benjamin Moore,2024-07-21T21:30:51Z,Color,A translucent stain with the slightest hint of silvery gray. Exclusive to Woodluxe® stain products.,cd3c6ae3698dbd96bd031fa940f6579a9fa89702,1,,"{'title': 'Bleached <em>Gray</em> ES-78 | Benjamin Moore', 'sections': 'Bleached <em>Gray</em>', 'description': 'A translucent stain with the slightest hint of silvery <em>gray</em>. Exclusive to Woodluxe® stain products.', 'color_name': 'Bleached <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;es-78&#x2F;bleached-<em>gray</em>'}",6621c5b8196a67ba0199c9b9,ES-78,,,D4CAB9,Bleached Gray,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-229-feather-gray-2127-60-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2127-60/feather-gray,"['Feather Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2127-60/feather-gray,2024-07-21T21:32:46Z,Feather Gray 2127-60 | Benjamin Moore,2024-07-21T21:32:45Z,Color,"A cool, airy gray that mirrors the soft plume of seagull.",e3eca1575e3738c7bdebddf68420d4a1a05c24e8,1,,"{'title': 'Feather <em>Gray</em> 2127-60 | Benjamin Moore', 'sections': 'Feather <em>Gray</em>', 'description': 'A cool, airy <em>gray</em> that mirrors the soft plume of seagull.', 'color_name': 'Feather <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2127-60&#x2F;feather-<em>gray</em>'}",6242875d64441f987f0040d0,2127-60,Light,Cool,C4CBD0,Feather Gray,,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-229-brewster-gray-HC-162-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/hc-162/brewster-gray,"['Brewster Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/hc-162/brewster-gray,2024-07-21T22:50:22Z,Brewster Gray HC-162 | Benjamin Moore,2024-07-21T22:50:22Z,Color,"A handsome, blue-tinged gray that recalls regal, ivy-covered stone buildings.",d60546b11671d98be385c8b0a2f769a6d11e786c,1,,"{'title': 'Brewster <em>Gray</em> HC-162 | Benjamin Moore', 'sections': 'Brewster <em>Gray</em>', 'description': 'A handsome, blue-tinged <em>gray</em> that recalls regal, ivy-covered stone buildings.', 'color_name': 'Brewster <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;hc-162&#x2F;brewster-<em>gray</em>', 'Undertone': '<em>Gray</em>'}",6242abf128ccbc7a5bddb6a7,HC-162,Medium,Cool,8A9696,Brewster Gray,Gray,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-185-hampshire-gray-HC-101-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/hc-101/hampshire-gray,"['Hampshire Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/hc-101/hampshire-gray,2024-07-22T01:26:21Z,Hampshire Gray HC-101 | Benjamin Moore,2024-07-22T01:26:21Z,Color,An almost-neutral green that presents a sumptuous alternative to charcoal gray.,1fa5b18debdc908d25a933bc02c6d0f9d257dfed,1,,"{'title': 'Hampshire <em>Gray</em> HC-101 | Benjamin Moore', 'sections': 'Hampshire <em>Gray</em>', 'description': 'An almost-neutral green that presents a sumptuous alternative to charcoal <em>gray</em>.', 'color_name': 'Hampshire <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;hc-101&#x2F;hampshire-<em>gray</em>'}",62425d05e7b9d2e0a50f5527,HC-101,Medium,Warm,908972,Hampshire Gray,,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-240-oxford-gray-2128-40-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2128-40/oxford-gray,"['Oxford Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2128-40/oxford-gray,2024-07-22T01:30:21Z,Oxford Gray 2128-40 | Benjamin Moore,2024-07-22T01:30:21Z,Color,"A handsome blue-gray that can bring a sharp, tailored look to any space.",38ca1a2d81f2779bfbc20f9bc9efc347843586a6,1,,"{'title': 'Oxford <em>Gray</em> 2128-40 | Benjamin Moore', 'sections': 'Oxford <em>Gray</em>', 'description': 'A handsome blue-<em>gray</em> that can bring a sharp, tailored look to any space.', 'color_name': 'Oxford <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2128-40&#x2F;oxford-<em>gray</em>', 'Undertone': '<em>Gray</em>'}",6242b16028ccbcfbfddda418,2128-40,Medium,Cool,8290A0,Oxford Gray,Gray,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-218-smokestack-gray-2131-40-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2131-40/smokestack-gray,"['Smokestack Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2131-40/smokestack-gray,2024-07-21T23:34:07Z,Smokestack Gray 2131-40 | Benjamin Moore,2024-07-21T23:34:06Z,Color,A touch of green brings moody character to this deep shade of gray.,42108fcdc68183ea471c4541fddf23458ac48cb7,1,,"{'title': 'Smokestack <em>Gray</em> 2131-40 | Benjamin Moore', 'sections': 'Smokestack <em>Gray</em>', 'description': 'A touch of green brings moody character to this deep shade of <em>gray</em>.', 'color_name': 'Smokestack <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2131-40&#x2F;smokestack-<em>gray</em>'}",6242906328ccbc096cddbba4,2131-40,Medium,Cool,728287,Smokestack Gray,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-233-platinum-gray-HC-179-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/hc-179/platinum-gray,"['Platinum Gray', 'Matching Colors', 'Color By Family', 'Discover This Color in Woodluxe Exterior Stains', 'Explore the Woodluxe Collection']",/en-us/paint-colors/color/hc-179/platinum-gray,2024-07-22T00:27:58Z,Platinum Gray HC-179 | Benjamin Moore,2024-07-22T00:27:58Z,Color,A classic mid-tone gray that provides a clean canvas for bold décor.,9ef7127c1f92113286fd6dc43dc235e0b37f14ca,1,,"{'title': 'Platinum <em>Gray</em> HC-179 | Benjamin Moore', 'sections': 'Platinum <em>Gray</em>', 'description': 'A classic mid-tone <em>gray</em> that provides a clean canvas for bold décor.', 'color_name': 'Platinum <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;hc-179&#x2F;platinum-<em>gray</em>', 'Undertone': '<em>Gray</em>'}",6241fee0e7b9d2486f0f3b4f,HC-179,Medium,Cool,A8A9A3,Platinum Gray,Gray,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-218-nimbus-gray-2131-50-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2131-50/nimbus-gray,"['Nimbus Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2131-50/nimbus-gray,2024-07-22T01:04:58Z,Nimbus Gray 2131-50 | Benjamin Moore,2024-07-22T01:04:58Z,Color,"A cool gray with just enough weight, this medium neutral has wide appeal for interiors and exteriors.",44f32bd03c80d94e8b601e5b9633813e10e648ad,1,,"{'title': 'Nimbus <em>Gray</em> 2131-50 | Benjamin Moore', 'sections': 'Nimbus <em>Gray</em>', 'description': 'A cool <em>gray</em> with just enough weight, this medium neutral has wide appeal for interiors and exteriors.', 'color_name': 'Nimbus <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2131-50&#x2F;nimbus-<em>gray</em>'}",624294aa196a6716108951ff,2131-50,Medium,Cool,A1B0B4,Nimbus Gray,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/white-paint-218-gray-sky-2131-70-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2131-70/gray-sky,"['Gray Sky', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2131-70/gray-sky,2024-07-22T01:52:21Z,Gray Sky 2131-70 | Benjamin Moore,2024-07-22T01:52:21Z,Color,"Offering a pleasing hint of blue-green, this ultra-light gray conjures a calm, partly cloudy day.",64539a8adbc008860c5ad9282f0fffbf8108e7d6,1,,"{'title': '<em>Gray</em> Sky 2131-70 | Benjamin Moore', 'sections': '<em>Gray</em> Sky', 'description': 'Offering a pleasing hint of blue-green, this ultra-light <em>gray</em> conjures a calm, partly cloudy day.', 'color_name': '<em>Gray</em> Sky', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2131-70&#x2F;<em>gray</em>-sky'}",62429479e7b9d230520f4d6b,2131-70,Light,Cool,DDE5E5,Gray Sky,,White,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-212-randolph-gray-CW-85-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/cw-85/randolph-gray,"['Randolph Gray', 'Matching Colors', 'Color By Family']",/en-us/paint-colors/color/cw-85/randolph-gray,2024-07-22T00:21:29Z,Randolph Gray CW-85 | Benjamin Moore,2024-07-22T00:21:28Z,Color,"Mirroring the depth of a mid-18th century shade found by paint analysts at the Peyton Randolph House, this deep charcoal gray adds historical interest to any space.",223c1dc759f6e1523fa9f7773e368485bd6b7d43,1,,"{'title': 'Randolph <em>Gray</em> CW-85 | Benjamin Moore', 'sections': 'Randolph <em>Gray</em>', 'description': 'Mirroring the depth of a mid-18th century shade found by paint analysts at the Peyton Randolph House, this deep charcoal <em>gray</em> adds historical interest to any space.', 'color_name': 'Randolph <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;cw-85&#x2F;randolph-<em>gray</em>'}",6242ef42e7b9d250870f5ac6,CW-85,Dark,Warm,58584E,Randolph Gray,,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-217-carter-gray-CW-80-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/cw-80/carter-gray,"['Carter Gray', 'Matching Colors', 'Color By Family']",/en-us/paint-colors/color/cw-80/carter-gray,2024-07-22T01:00:06Z,Carter Gray CW-80 | Benjamin Moore,2024-07-22T01:00:06Z,Color,"Detected by paint analysts, this classic gray-taupe takes a historical cue from the exterior of the Robert Carter House during the American Revolution.",fa429715b7d6df0c138a335643ebb5c576e41c4a,1,,"{'title': 'Carter <em>Gray</em> CW-80 | Benjamin Moore', 'sections': 'Carter <em>Gray</em>', 'description': 'Detected by paint analysts, this classic <em>gray</em>-taupe takes a historical cue from the exterior of the Robert Carter House during the American Revolution.', 'color_name': 'Carter <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;cw-80&#x2F;carter-<em>gray</em>', 'Undertone': '<em>Gray</em>'}",6242ef31196a677fde8967e1,CW-80,Dark,Warm,827C6F,Carter Gray,Gray,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-207-tyler-gray-CW-50-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/cw-50/tyler-gray,"['Tyler Gray', 'Matching Colors', 'Color By Family']",/en-us/paint-colors/color/cw-50/tyler-gray,2024-07-22T00:58:46Z,Tyler Gray CW-50 | Benjamin Moore,2024-07-22T00:58:46Z,Color,The stone shade referenced in 18th century British paint and builders manuals is the color inspiration behind this softer mid-tone gray.,219cd8f5cf4ba984a2cb6fc5e99c5e10dd65deec,1,,"{'title': 'Tyler <em>Gray</em> CW-50 | Benjamin Moore', 'sections': 'Tyler <em>Gray</em>', 'description': 'The stone shade referenced in 18th century British paint and builders manuals is the color inspiration behind this softer mid-tone <em>gray</em>.', 'color_name': 'Tyler <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;cw-50&#x2F;tyler-<em>gray</em>'}",624726fa64441fc87f003801,CW-50,Medium,Warm,C5BEAD,Tyler Gray,Beige,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-212-gunsmith-gray-CW-65-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/cw-65/gunsmith-gray,"['Gunsmith Gray', 'Matching Colors', 'Color By Family']",/en-us/paint-colors/color/cw-65/gunsmith-gray,2024-07-22T00:58:50Z,Gunsmith Gray CW-65 | Benjamin Moore,2024-07-22T00:58:49Z,Color,"Reflecting the 18th century practice of mixing white and black pigments, this deep, blackened gray gives weight to a library or den.",22b960c0d3193d23d2f589cb59486d4003c141a1,1,,"{'title': 'Gunsmith <em>Gray</em> CW-65 | Benjamin Moore', 'sections': 'Gunsmith <em>Gray</em>', 'description': 'Reflecting the 18th century practice of mixing white and black pigments, this deep, blackened <em>gray</em> gives weight to a library or den.', 'color_name': 'Gunsmith <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;cw-65&#x2F;gunsmith-<em>gray</em>'}",62427be7196a6783408953a7,CW-65,Medium,Cool,858374,Gunsmith Gray,,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-206-geddy-gray-CW-720-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/cw-720/geddy-gray,"['Geddy Gray', 'Matching Colors', 'Color By Family']",/en-us/paint-colors/color/cw-720/geddy-gray,2024-07-30T21:24:30Z,Geddy Gray CW-720 | Benjamin Moore,2024-07-03T14:03:48Z,Color,"Conveying rich history and restraint, this beautifully balanced gray was created in the 18th century by mixing white and black pigments.",6784099bac4c677ceddc789f5ee1ea8b5e202a37,1,,"{'title': 'Geddy <em>Gray</em> CW-720 | Benjamin Moore', 'sections': 'Geddy <em>Gray</em>', 'description': 'Conveying rich history and restraint, this beautifully balanced <em>gray</em> was created in the 18th century by mixing white and black pigments.', 'color_name': 'Geddy <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;cw-720&#x2F;geddy-<em>gray</em>'}",62431067e7b9d2af600f3c3f,CW-720,,,7F807A,Geddy Gray,,,,Neutral,Medium,"['Interior', 'Exterior']",true,Williamsburg&reg; Paint Color Collection,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-234-amherst-gray-HC-167-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/hc-167/amherst-gray,"['Amherst Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family', 'Discover This Color in Woodluxe Exterior Stains', 'Explore the Woodluxe Collection']",/en-us/paint-colors/color/hc-167/amherst-gray,2024-07-21T21:02:27Z,Amherst Gray HC-167 | Benjamin Moore,2024-07-21T21:02:26Z,Color,"A versatile dark gray that recalls both stately manors and sleek, modern architecture.",f838d0994ff2407ced4724ceaaf2f89354ad825e,1,,"{'title': 'Amherst <em>Gray</em> HC-167 | Benjamin Moore', 'sections': 'Amherst <em>Gray</em>', 'description': 'A versatile dark <em>gray</em> that recalls both stately manors and sleek, modern architecture.', 'color_name': 'Amherst <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;hc-167&#x2F;amherst-<em>gray</em>', 'Undertone': '<em>Gray</em>'}",6242539028ccbc4085ddb98a,HC-167,Dark,Cool,757670,Amherst Gray,Gray,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-196-cathedral-gray-CSP-205-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-205/cathedral-gray,"['Cathedral Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/csp-205/cathedral-gray,2024-07-21T20:15:24Z,Cathedral Gray CSP-205 | Benjamin Moore,2024-07-21T20:15:23Z,Color,"Inspired by the feeling of weathered stone walls, this warm, inviting gray works well with almost any hue to make your home a sanctuary. ",9e791a382d938f1e36091e64334fc99806c73846,1,,"{'title': 'Cathedral <em>Gray</em> CSP-205 | Benjamin Moore', 'sections': 'Cathedral <em>Gray</em>', 'description': 'Inspired by the feeling of weathered stone walls, this warm, inviting <em>gray</em> works well with almost any hue to make your home a sanctuary.\xa0', 'color_name': 'Cathedral <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;csp-205&#x2F;cathedral-<em>gray</em>'}",62431899196a670aea8956db,CSP-205,Medium,Warm,938A7C,Cathedral Gray,,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/Woodluxe-CDP-Deck-View-Georgetown-Gray-ES-77-RGB.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/es-77/georgetown-gray,"['Georgetown Gray', 'Discover This Color in Woodluxe Exterior Stains', 'Explore the Woodluxe Collection']",/en-us/paint-colors/color/es-77/georgetown-gray,2024-07-22T00:29:21Z,Georgetown Gray ES-77 | Benjamin Moore,2024-07-22T00:29:21Z,Color,A rich gray with a hint of cool blue undertones brings a modern twist to exterior decks. Exclusive to Woodluxe® stain products.,021fe882049b35a62bc79a71493d268a0ec3a12b,1,,"{'title': 'Georgetown <em>Gray</em> ES-77 | Benjamin Moore', 'sections': 'Georgetown <em>Gray</em>', 'description': 'A rich <em>gray</em> with a hint of cool blue undertones brings a modern twist to exterior decks. Exclusive to Woodluxe® stain products.', 'color_name': 'Georgetown <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;es-77&#x2F;georgetown-<em>gray</em>'}",656ecc2ae7b9d260e71301d4,ES-77,,,7F8786,Georgetown Gray,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-232-thundercloud-gray-2124-40-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2124-40/thundercloud-gray,"['Thundercloud Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2124-40/thundercloud-gray,2024-07-21T22:46:30Z,Thundercloud Gray 2124-40 | Benjamin Moore,2024-07-21T22:46:30Z,Color,"Like the sky during a cool summer rain, this medium gray brings just the right amount of moody ambiance to a room while still remaining buoyant.",109349cae9ab08d4a2d65e37cc8b6a311de13f6c,1,,"{'title': 'Thundercloud <em>Gray</em> 2124-40 | Benjamin Moore', 'sections': 'Thundercloud <em>Gray</em>', 'description': 'Like the sky during a cool summer rain, this medium <em>gray</em> brings just the right amount of moody ambiance to a room while still remaining buoyant.', 'color_name': 'Thundercloud <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2124-40&#x2F;thundercloud-<em>gray</em>'}",62427a30e7b9d248260f4ebd,2124-40,Medium,Cool,B8BDC0,Thundercloud Gray,,Neutral,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-216-finnie-gray-CW-55-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/cw-55/finnie-gray,"['Finnie Gray', 'Matching Colors', 'Color By Family']",/en-us/paint-colors/color/cw-55/finnie-gray,2024-07-22T00:58:49Z,Finnie Gray CW-55 | Benjamin Moore,2024-07-22T00:58:49Z,Color,"Tracing its origin to the late 18th century paint color uncovered by paint analysts on the exterior of the Finnie House, this go-anywhere gray has a rich, traditional feeling.",3def83648d3709338fc8017a69a2f8af97bb656d,1,,"{'title': 'Finnie <em>Gray</em> CW-55 | Benjamin Moore', 'sections': 'Finnie <em>Gray</em>', 'description': 'Tracing its origin to the late 18th century paint color uncovered by paint analysts on the exterior of the Finnie House, this go-anywhere <em>gray</em> has a rich, traditional feeling.', 'color_name': 'Finnie <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;cw-55&#x2F;finnie-<em>gray</em>'}",6242ef3128ccbc0f4ddd9607,CW-55,Medium,Warm,B4AC99,Finnie Gray,Beige,Neutral,,,,,,,,,,
