image,url,sections,page_path,published_at,title,updated_at,type,description,external_id,popularity,info,highlight,id,color_number,ColorValue,WarmCool,color_hex,color_name,PrimaryColorFamily,language,Undertone,Family,Shade,Interior/Exterior,cdp,Color Collection,Mood,Project,Style,Opacity,Value,Color Family,cleaned_name,Tone
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-235-barnwood-CSP-115-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-115/barnwood,"['Barnwood', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/csp-115/barnwood,2024-07-22T01:04:19Z,Barnwood CSP-115 | Benjamin Moore,2024-07-22T01:04:19Z,Color,"Inspired by a nostalgic, weathered barn, created from sturdy timbers. Aged perfectly by the hands of nature. ",6af9d871224e28175a1a88879e28a3f41c822522,1,,"{'title': '<em>Barnwood</em> CSP-115 | Benjamin Moore', 'sections': '<em>Barnwood</em>', 'color_name': '<em>Barnwood</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;csp-115&#x2F;<em>barnwood</em>'}",6242ede7196a67271a896ef3,CSP-115,Medium,Warm,827E78,Barnwood,Neutral,,,,,,,,,,,,,,Barnwood,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-211-windy-city-CSP-150-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-150/windy-city,"['Windy City', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/csp-150/windy-city,2024-07-22T00:56:37Z,Windy City CSP-150 | Benjamin Moore,2024-07-22T00:56:36Z,Color,A turbulent gray. Like standing atop a skyscraper before an approaching storm. ,987f59763667d07a16aa39eff1676edcd5ec2701,1,,"{'title': '<em>Windy</em> <em>City</em> CSP-150 | Benjamin Moore', 'sections': '<em>Windy</em> <em>City</em>', 'color_name': '<em>Windy</em> <em>City</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;csp-150&#x2F;<em>windy</em>-<em>city</em>'}",62430f6728ccbcddf2dd9fec,CSP-150,Dark,Warm,726E67,Windy City,Neutral,,Brown,,,,,,,,,,,,Windy City,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/purple-paint-244-through-the-looking-glass-CSP-495-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-495/through-the-looking-glass,"['Through the Looking Glass', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/csp-495/through-the-looking-glass,2024-07-22T03:21:26Z,Through the Looking Glass CSP-495 | Benjamin Moore,2024-07-22T03:21:26Z,Color,"A misty gray, touched with silver, reminiscent of mirrored ballrooms from elegant days gone by.",7eb2e8698e4e236d1bdbe590f6aefd0f423c40b5,1,,"{'title': '<em>Through</em> <em>the</em> <em>Looking</em> <em>Glass</em> CSP-495 | Benjamin Moore', 'sections': '<em>Through</em> <em>the</em> <em>Looking</em> <em>Glass</em>', 'color_name': '<em>Through</em> <em>the</em> <em>Looking</em> <em>Glass</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;csp-495&#x2F;<em>through</em>-<em>the</em>-<em>looking</em>-<em>glass</em>'}",6435e045e7b9d2bf3c3a45fe,CSP-495,Medium,Cool,C0BCBC,Through the Looking Glass,,,,,,,,,,,,,,,Through the Looking Glass,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-207-stormy-monday-2112-50-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2112-50/stormy-monday,"['Stormy Monday', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2112-50/stormy-monday,2024-07-22T00:34:12Z,Stormy Monday 2112-50 | Benjamin Moore,2024-07-22T00:34:12Z,Color,"A classic, straightforward gray that reveals attractive violet undertones in a certain light.",fe7fcf2f9f42bf8a7875f3448fe0098fcd84192e,1,,"{'title': '<em>Stormy</em> <em>Monday</em> 2112-50 | Benjamin Moore', 'sections': '<em>Stormy</em> <em>Monday</em>', 'color_name': '<em>Stormy</em> <em>Monday</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2112-50&#x2F;<em>stormy</em>-<em>monday</em>'}",62425dfe64441f2f71003f4d,2112-50,Medium,Cool,AEABAA,Stormy Monday,Neutral,,Brown,,,,,,,,,,,,Stormy Monday,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-230-soho-loft-CSP-10-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-10/soho-loft,"['Soho Loft', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/csp-10/soho-loft,2024-07-22T00:54:08Z,Soho Loft CSP-10 | Benjamin Moore,2024-07-22T00:54:08Z,Color,Architecturally perfect and equally adaptable with a variety of minimalist treatments. ,50cfa08755a5dd82eb5b3896467e2908d8208a75,1,,"{'title': '<em>Soho</em> <em>Loft</em> CSP-10 | Benjamin Moore', 'sections': '<em>Soho</em> <em>Loft</em>', 'color_name': '<em>Soho</em> <em>Loft</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;csp-10&#x2F;<em>soho</em>-<em>loft</em>'}",6242763a64441f395c005fbf,CSP-10,Medium,Warm,999492,Soho Loft,Neutral,,,,,,,,,,,,,,Soho Loft,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-213-midsummer-night-2134-20-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2134-20/midsummer-night,"['Midsummer Night', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2134-20/midsummer-night,2024-07-21T22:41:04Z,Midsummer Night 2134-20 | Benjamin Moore,2024-07-21T22:41:04Z,Color,"Mahogany tones bring out the mysterious, romantic side of this black hue.",8ca7c269c90c39d955260b70f8c1345e846a2ad9,1,,"{'title': '<em>Midsummer</em> <em>Night</em> 2134-20 | Benjamin Moore', 'sections': '<em>Midsummer</em> <em>Night</em>', 'color_name': '<em>Midsummer</em> <em>Night</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2134-20&#x2F;<em>midsummer</em>-<em>night</em>'}",62427f8864441fc71c004d1e,2134-20,Dark,Warm,504A45,Midsummer Night,Neutral,,Brown,,,,,,,,,,,,Midsummer Night,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-153-whisper-CSP-500-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-500/whisper,"['Whisper', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/csp-500/whisper,2024-07-22T02:56:47Z,Whisper CSP-500 | Benjamin Moore,2024-07-22T02:56:47Z,Color,The faintest hint of heavenly gray makes it as gentle as the softest breeze.,9383114de2b29fb906106d64e2d35610cc873e05,1,,"{'title': '<em>Whisper</em> CSP-500 | Benjamin Moore', 'sections': '<em>Whisper</em>', 'color_name': '<em>Whisper</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;csp-500&#x2F;<em>whisper</em>'}",624273af28ccbc0f21ddb566,CSP-500,Light,Cool,D5D5D0,Whisper,Neutral,,,,,,,,,,,,,,Whisper,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-237-wool-peacoat-CSP-25-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-25/wool-peacoat,"['Wool Peacoat', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/csp-25/wool-peacoat,2024-07-22T00:54:11Z,Wool Peacoat CSP-25 | Benjamin Moore,2024-07-22T00:54:11Z,Color,"With only light wear around the cuffs, the old coat still looked surprisingly new, hanging on the closet door. ",5760f591ef458efc4569390d2af9d2c41f927c1a,1,,"{'title': '<em>Wool</em> <em>Peacoat</em> CSP-25 | Benjamin Moore', 'sections': '<em>Wool</em> <em>Peacoat</em>', 'color_name': '<em>Wool</em> <em>Peacoat</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;csp-25&#x2F;<em>wool</em>-<em>peacoat</em>'}",6242ed8b64441fb2a5004d41,CSP-25,Medium,Cool,848181,Wool Peacoat,Neutral,,,,,,,,,,,,,,Wool Peacoat,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-237-granite-AF-660-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/af-660/granite,"['Granite', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/af-660/granite,2024-07-21T23:40:39Z,Granite AF-660 | Benjamin Moore,2024-07-21T23:40:39Z,Color,A hint of violet enriches this dark gray.,d5b6991e089915103f81e635bb8e878d6def57a5,1,,"{'title': '<em>Granite</em> AF-660 | Benjamin Moore', 'sections': '<em>Granite</em>', 'color_name': '<em>Granite</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;af-660&#x2F;<em>granite</em>'}",6242ad61196a67a87a895030,AF-660,Dark,Cool,827D7B,Granite,Neutral,,,,,,,,,,,,,,Granite,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-230-arctic-seal-CSP-15-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-15/arctic-seal,"['Arctic Seal', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/csp-15/arctic-seal,2024-07-22T00:20:54Z,Arctic Seal CSP-15 | Benjamin Moore,2024-07-22T00:20:54Z,Color,"In his chilly underwater playground, a graceful shadow darts and twirls among the polar ice flows. ",be8fc280ef17ff42958dedd46bc0986604a5106f,1,,"{'title': '<em>Arctic</em> <em>Seal</em> CSP-15 | Benjamin Moore', 'sections': '<em>Arctic</em> <em>Seal</em>', 'color_name': '<em>Arctic</em> <em>Seal</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;csp-15&#x2F;<em>arctic</em>-<em>seal</em>'}",62430943196a6717338956c8,CSP-15,Dark,Cool,6C6B6D,Arctic Seal,Neutral,,,,,,,,,,,,,,Arctic Seal,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-230-shoreline-1471-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/1471/shoreline,"['Shoreline', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/1471/shoreline,2024-07-21T22:14:29Z,Shoreline 1471 | Benjamin Moore,2024-07-21T22:14:28Z,Color,Gentle winks of lavender-gray lighten and invigorate this soft hue.,63492f3607c87be913fc711d40e3843a547262f5,1,,"{'title': '<em>Shoreline</em> 1471 | Benjamin Moore', 'sections': '<em>Shoreline</em>', 'color_name': '<em>Shoreline</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;1471&#x2F;<em>shoreline</em>'}",6242c6e264441f3b1d003c5f,1471,Light,Cool,D9D8D3,Shoreline,Neutral,,Gray,,,,,,,,,,,,Shoreline,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-208-seersucker-suit-CSP-580-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-580/seersucker-suit,"['Seersucker Suit', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/csp-580/seersucker-suit,2024-07-22T03:49:56Z,Seersucker Suit CSP-580 | Benjamin Moore,2024-07-22T03:49:56Z,Color,"I recall it was the summer of '28,"" she mused. ""He looked so dapper in this suit and his straw skimmer.""",02e694e835198425bbbf08c3865d01a51cca0e87,1,,"{'title': '<em>Seersucker</em> <em>Suit</em> CSP-580 | Benjamin Moore', 'sections': '<em>Seersucker</em> <em>Suit</em>', 'description': 'I recall it was the summer of &#x27;28,&quot; she mused. &quot;He looked so dapper in this <em>suit</em> and his straw skimmer.&quot;', 'color_name': '<em>Seersucker</em> <em>Suit</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;csp-580&#x2F;<em>seersucker</em>-<em>suit</em>'}",624319fd196a677fea896172,CSP-580,Medium,Cool,C3C7C5,Seersucker Suit,Neutral,,,,,,,,,,,,,,Seersucker Suit,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-228-storm-AF-700-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/af-700/storm,"['Storm', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/af-700/storm,2024-07-21T19:25:03Z,Storm AF-700 | Benjamin Moore,2024-07-21T19:25:03Z,Color,"Cool and confident, this medium gray lends polish to any room.",921a4ceb17a34a8d43ee0784693378e9f989e60b,1,,"{'title': '<em>Storm</em> AF-700 | Benjamin Moore', 'sections': '<em>Storm</em>', 'color_name': '<em>Storm</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;af-700&#x2F;<em>storm</em>'}",6241ff0828ccbc99aaddb084,AF-700,Medium,Cool,9FA09E,Storm,Neutral,,Gray,,,,,,,,,,,,Storm,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-237-wall-street-CSP-20-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-20/wall-street,"['Wall Street', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/csp-20/wall-street,2024-07-22T00:56:04Z,Wall Street CSP-20 | Benjamin Moore,2024-07-22T00:56:04Z,Color,This gray holds a lot of vitality. Its pure quality remains steady through the rise and fall of the day. ,61c75afd45e2ffc865fb2b6663429e7ab62c2dad,1,,"{'title': '<em>Wall</em> <em>Street</em> CSP-20 | Benjamin Moore', 'sections': '<em>Wall</em> <em>Street</em>', 'color_name': '<em>Wall</em> <em>Street</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;csp-20&#x2F;<em>wall</em>-<em>street</em>'}",6241ff2528ccbc6201ddbd0a,CSP-20,Medium,Cool,929392,Wall Street,Neutral,,,,,,,,,,,,,,Wall Street,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-237-cinder-AF-705-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/af-705/cinder,"['Cinder', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/af-705/cinder,2024-07-21T23:22:38Z,Cinder AF-705 | Benjamin Moore,2024-07-21T23:22:37Z,Color,"A medium, anchoring gray that can adapt to a range of styles and colors.",850aa102800abcf656b90f22fcd9e1c31e1457dd,1,,"{'title': '<em>Cinder</em> AF-705 | Benjamin Moore', 'sections': '<em>Cinder</em>', 'color_name': '<em>Cinder</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;af-705&#x2F;<em>cinder</em>'}",624278ece7b9d2e4b40f6497,AF-705,Medium,Cool,868583,Cinder,Neutral,,Brown,,,,,,,,,,,,Cinder,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-208-ice-fog-CSP-575-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-575/ice-fog,"['Ice Fog', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/csp-575/ice-fog,2024-07-22T02:05:04Z,Ice Fog CSP-575 | Benjamin Moore,2024-07-22T02:05:04Z,Color,"As dawn breaks, the sun illuminates the fog, revealing mountain peaks in the distance.",624828bebeec7f064aa5735b84728fa95dd85b69,1,,"{'title': '<em>Ice</em> <em>Fog</em> CSP-575 | Benjamin Moore', 'sections': '<em>Ice</em> <em>Fog</em>', 'description': 'As dawn breaks, the sun illuminates the <em>fog</em>, revealing mountain peaks in the distance.', 'color_name': '<em>Ice</em> <em>Fog</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;csp-575&#x2F;<em>ice</em>-<em>fog</em>'}",62430e1128ccbc86d4ddba92,CSP-575,Light,Cool,DCDED8,Ice Fog,Neutral,,,,,,,,,,,,,,Ice Fog,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-230-perspective-CSP-5-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-5/perspective,"['Perspective®', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/csp-5/perspective,2024-07-22T00:54:10Z,Perspective CSP-5 | Benjamin Moore,2024-07-22T00:54:09Z,Color,Some know how to please everyone. Is it a light gray? A faint blue? A silver-white? It's all in how you look at it. ,a0a0fcc8515a5952cea53012f07046d891041af8,1,,{},6242ed45e7b9d24c060f4053,CSP-5,Light,Cool,CBCDCA,Perspective&reg;,Neutral,,,,,,,,,,,,,,Perspective,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-216-overcoat-CC-544-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/cc-544/overcoat,"['Overcoat', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/cc-544/overcoat,2024-07-22T02:56:07Z,Overcoat CC-544 | Benjamin Moore,2024-07-22T02:56:06Z,Color,"Dark and distinguished, this rich gray evokes a beautifully tailored wool coat.",f9b10504cec67793fae593d67786eae071f29d16,1,,"{'title': '<em>Overcoat</em> CC-544 | Benjamin Moore', 'sections': '<em>Overcoat</em>', 'color_name': '<em>Overcoat</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;cc-544&#x2F;<em>overcoat</em>'}",6242ed8428ccbc65aeddb6ef,CC-544,Dark,Cool,696867,Overcoat,Neutral,,Brown,,,,,,,,,,,,Overcoat,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-161-midnight-oil-1631-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/1631/midnight-oil,"['Midnight Oil', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/1631/midnight-oil,2024-07-22T00:45:03Z,Midnight Oil 1631 | Benjamin Moore,2024-07-22T00:45:02Z,Color,"A generous dose of black brings a bold edge to this dark blue, a dramatic addition to any space.",fd5aaa8974cfa2ba54589dd814a4da72971c0a07,1,,"{'title': '<em>Midnight</em> <em>Oil</em> 1631 | Benjamin Moore', 'sections': '<em>Midnight</em> <em>Oil</em>', 'color_name': '<em>Midnight</em> <em>Oil</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;1631&#x2F;<em>midnight</em>-<em>oil</em>'}",6242bee964441f8d100041f8,1631,Dark,Cool,464748,Midnight Oil,Neutral,,,,,,,,,,,,,,Midnight Oil,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-215-sterling-1591-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/1591/sterling,"['Sterling', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/1591/sterling,2024-07-21T19:29:23Z,Sterling 1591 | Benjamin Moore,2024-07-21T19:29:23Z,Color,A light gray reminiscent of the subtle sheen of well-used antique flatware.,11244d6b1203d65142599d5d687962f9c6f8008c,1,,"{'title': '<em>Sterling</em> 1591 | Benjamin Moore', 'sections': '<em>Sterling</em>', 'color_name': '<em>Sterling</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;1591&#x2F;<em>sterling</em>'}",62428848e7b9d2ab100f592a,1591,Light,Cool,CED2CE,Sterling,Neutral,,Gray,,,,,,,,,,,,Sterling,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-230-silver-chain-1472-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/1472/silver-chain,"['Silver Chain', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/1472/silver-chain,2024-07-21T22:48:09Z,Silver Chain 1472 | Benjamin Moore,2024-07-21T22:48:08Z,Color,Cool gray undertones bring a touch of modern sophistication.,48a0e85a405d74e518636475fa991e894dc39432,1,,"{'title': '<em>Silver</em> <em>Chain</em> 1472 | Benjamin Moore', 'sections': '<em>Silver</em> <em>Chain</em>', 'color_name': '<em>Silver</em> <em>Chain</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;1472&#x2F;<em>silver</em>-<em>chain</em>'}",62427c8de7b9d28de20f6209,1472,Medium,Cool,C7C7C2,Silver Chain,Neutral,,Gray,,,,,,,,,,,,Silver Chain,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-233-rainstorm-CSP-50-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-50/rainstorm,"['Rainstorm', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/csp-50/rainstorm,2024-07-22T00:55:27Z,Rainstorm CSP-50 | Benjamin Moore,2024-07-22T00:55:27Z,Color,"Billowing clouds gather above, ready to unleash the much-needed rain upon the parched fields. ",a7641c6cd068cc9013fc73a277b5ccd301f09202,1,,"{'title': '<em>Rainstorm</em> CSP-50 | Benjamin Moore', 'sections': '<em>Rainstorm</em>', 'color_name': '<em>Rainstorm</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;csp-50&#x2F;<em>rainstorm</em>'}",62427605196a67c228896f71,CSP-50,Medium,Cool,929591,Rainstorm,Neutral,,Gray,,,,,,,,,,,,Rainstorm,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-229-black-ink-2127-20-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2127-20/black-ink,"['Black Ink', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2127-20/black-ink,2024-07-22T00:21:51Z,Black Ink 2127-20 | Benjamin Moore,2024-07-22T00:21:51Z,Color,"Not too heavy or soft, warm or cool—this is a just-right shade of black.",d4c242dd0327cc430a13892c531cb83f34e3ed08,1,,"{'title': '<em>Black</em> <em>Ink</em> 2127-20 | Benjamin Moore', 'sections': '<em>Black</em> <em>Ink</em>', 'description': 'Not too heavy or soft, warm or cool—this is a just-right shade of <em>black</em>.', 'color_name': '<em>Black</em> <em>Ink</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2127-20&#x2F;<em>black</em>-<em>ink</em>'}",62429471e7b9d23c590f4caa,2127-20,Dark,Cool,373A3D,Black Ink,Neutral,,,,,,,,,,,,,,Black Ink,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-212-alaskan-husky-1479-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/1479/alaskan-husky,"['Alaskan Husky', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/1479/alaskan-husky,2024-07-21T22:39:37Z,Alaskan Husky 1479 | Benjamin Moore,2024-07-21T22:39:36Z,Color,"A light, cool gray with a sense of calm and ease.",96bce3abd198879ad12c5683923b3b2f2b611c75,1,,"{'title': '<em>Alaskan</em> <em>Husky</em> 1479 | Benjamin Moore', 'sections': '<em>Alaskan</em> <em>Husky</em>', 'color_name': '<em>Alaskan</em> <em>Husky</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;1479&#x2F;<em>alaskan</em>-<em>husky</em>'}",624268b3e7b9d24dc20f5511,1479,Light,Cool,D4D7D2,Alaskan Husky,Neutral,,Gray,,,,,,,,,,,,Alaskan Husky,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-212-sleigh-bells-1480-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/1480/sleigh-bells,"['Sleigh Bells', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/1480/sleigh-bells,2024-07-22T01:58:30Z,Sleigh Bells 1480 | Benjamin Moore,2024-07-22T01:58:29Z,Color,"Crisp, cool undertones bring a modern touch to this silvery gray.",04d3f0a93d8423d60c3902097fef5572f52fce08,1,,"{'title': '<em>Sleigh</em> <em>Bells</em> 1480 | Benjamin Moore', 'sections': '<em>Sleigh</em> <em>Bells</em>', 'color_name': '<em>Sleigh</em> <em>Bells</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;1480&#x2F;<em>sleigh</em>-<em>bells</em>'}",6242600228ccbc0aa0ddbc0a,1480,Light,Cool,CBCFC9,Sleigh Bells,Neutral,,Gray,,,,,,,,,,,,Sleigh Bells,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-232-secret-AF-710-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/af-710/secret,"['Secret', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/af-710/secret,2024-07-22T01:49:27Z,Secret AF-710 | Benjamin Moore,2024-07-22T01:49:27Z,Color,A grounded gray that can reveal new depths depending on what it's paired with.,f7a4ce56aa3d09508fa865a47f8653d13ebfa4dd,1,,"{'title': '<em>Secret</em> AF-710 | Benjamin Moore', 'sections': '<em>Secret</em>', 'color_name': '<em>Secret</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;af-710&#x2F;<em>secret</em>'}",624271e0196a67728489701b,AF-710,Medium,Cool,888983,Secret,Neutral,,,,,,,,,,,,,,Secret,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-233-city-shadow-CSP-60-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-60/city-shadow,"['City Shadow', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/csp-60/city-shadow,2024-07-22T00:57:40Z,City Shadow CSP-60 | Benjamin Moore,2024-07-22T00:57:39Z,Color,"Smoky. Leathery. Influenced by the deep, mysterious alleyway shadows cast on even the brightest days. ",27950f9e8d6f70f129602ef6c5fddcfdde99fe87,1,,"{'title': '<em>City</em> <em>Shadow</em> CSP-60 | Benjamin Moore', 'sections': '<em>City</em> <em>Shadow</em>', 'description': 'Smoky. Leathery. Influenced by the deep, mysterious alleyway <em>shadows</em> cast on even the brightest days.\xa0', 'color_name': '<em>City</em> <em>Shadow</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;csp-60&#x2F;<em>city</em>-<em>shadow</em>'}",62427605e7b9d261ef0f51bb,CSP-60,Dark,Cool,626463,City Shadow,Neutral,,,,,,,,,,,,,,City Shadow,
