image,url,sections,page_path,published_at,title,updated_at,type,description,external_id,popularity,info,highlight,id,color_number,ColorValue,WarmCool,color_hex,color_name,PrimaryColorFamily,language,Undertone,Family,Shade,Interior/Exterior,cdp,Color Collection,Mood,Project,Style,Opacity,Value,Color Family
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-110-pacific-ocean-blue-2055-20-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2055-20/pacific-ocean-blue,"['Pacific Ocean Blue', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2055-20/pacific-ocean-blue,2024-07-22T00:15:45Z,Pacific Ocean Blue 2055-20 | Benjamin Moore,2024-07-22T00:15:44Z,Color,"A sharp, vivid teal oozing with sophistication and unapologetic style.",4b1eaee5fc7b04563b28a981cadc33b232fcb8fe,1,,"{'title': 'Pacific Ocean <em>Blue</em> 2055-20 | Benjamin Moore', 'sections': 'Pacific Ocean <em>Blue</em>', 'color_name': 'Pacific Ocean <em>Blue</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2055-20&#x2F;pacific-ocean-<em>blue</em>'}",6242712d28ccbc6e78dda4d4,2055-20,Dark,Cool,005F6F,Pacific Ocean Blue,,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-147-big-country-blue-2066-30-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2066-30/big-country-blue,"['Big Country Blue', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2066-30/big-country-blue,2024-07-22T02:08:16Z,Big Country Blue 2066-30 | Benjamin Moore,2024-07-22T02:08:16Z,Color,"A deep, vivid cobalt that brings the expansive feeling of the outdoors to the home.",149783a9d0bda67d70dbfde656d614489db84bb3,1,,"{'title': 'Big Country <em>Blue</em> 2066-30 | Benjamin Moore', 'sections': 'Big Country <em>Blue</em>', 'color_name': 'Big Country <em>Blue</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2066-30&#x2F;big-country-<em>blue</em>'}",62426309e7b9d24b9c0f4cca,2066-30,Dark,Cool,0066B1,Big Country Blue,,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-146-sailors-sea-blue-2063-40-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2063-40/sailors-sea-blue,"[""Sailor's Sea Blue"", 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2063-40/sailors-sea-blue,2024-07-22T02:06:28Z,Sailor's Sea Blue 2063-40 | Benjamin Moore,2024-07-22T02:06:27Z,Color,A shade of cerulean that brings charm and carefree style to a space.,41bbfeecbd9189d4254e14422305864763487d32,1,,"{'title': 'Sailor&#x27;s Sea <em>Blue</em> 2063-40 | Benjamin Moore', 'sections': 'Sailor&#x27;s Sea <em>Blue</em>', 'color_name': 'Sailor&#x27;s Sea <em>Blue</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2063-40&#x2F;sailors-sea-<em>blue</em>'}",62428ae9196a67e99c89568f,2063-40,Medium,Cool,4A93BE,Sailor's Sea Blue,,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-194-blue-ridge-mountains-1043-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/1043/blue-ridge-mountains,"['Blue Ridge Mountains', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/1043/blue-ridge-mountains,2024-07-30T13:38:24Z,Blue Ridge Mountains 1043 | Benjamin Moore,2024-07-30T13:38:24Z,Color,"Falling slightly warmer, this leather brown has a sense of ease to it.",6b1592d01a53e804c4c51f4a902e4348d25c5300,1,,"{'title': '<em>Blue</em> Ridge Mountains 1043 | Benjamin Moore', 'sections': '<em>Blue</em> Ridge Mountains', 'color_name': '<em>Blue</em> Ridge Mountains', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;1043&#x2F;<em>blue</em>-ridge-mountains'}",624269f328ccbc2d9addbedb,1043,,,826849,Blue Ridge Mountains,,,,Neutral,Dark,"['Interior', 'Exterior']",True,Benjamin Moore Classics&reg;,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-134-st-john-blue-CSP-675-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-675/st-john-blue,"['St. John Blue', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/csp-675/st-john-blue,2024-07-31T00:29:40Z,St. John Blue CSP-675 | Benjamin Moore,2024-07-03T10:08:40Z,Color,Foghorns sounded through the morning mist as the great tall ship sailed into the bay.,3136b231ccc5bdb166c5683e0a7e32cac3b6cc12,1,,"{'title': 'St. John <em>Blue</em> CSP-675 | Benjamin Moore', 'sections': 'St. John <em>Blue</em>', 'color_name': 'St. John <em>Blue</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;csp-675&#x2F;st-john-<em>blue</em>', 'Family': '<em>Blue</em>'}",62431a15196a6775998946bb,CSP-675,,,82A1A7,St. John Blue,,,,Blue,Medium,Interior,True,Color Stories&reg;,"['Calming', 'Chaming']","['Bathroom', 'Bedroom', 'Kitchen', 'Living Room']",Cottage,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-135-clearest-ocean-blue-2064-40-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2064-40/clearest-ocean-blue,"['Clearest Ocean Blue', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2064-40/clearest-ocean-blue,2024-07-30T23:06:35Z,Clearest Ocean Blue 2064-40 | Benjamin Moore,2024-07-30T23:06:34Z,Color,"Clean, vibrant color comes through in this fun cerulean hue.",438709a2aa430b568bce7d1360117c396ea38a22,1,,"{'title': 'Clearest Ocean <em>Blue</em> 2064-40 | Benjamin Moore', 'sections': 'Clearest Ocean <em>Blue</em>', 'color_name': 'Clearest Ocean <em>Blue</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2064-40&#x2F;clearest-ocean-<em>blue</em>', 'Family': '<em>Blue</em>'}",6242caaa28ccbcd0a3ddbdb5,2064-40,,,3195CA,Clearest Ocean Blue,,,,Blue,Medium,"['Interior', 'Exterior']",True,Color Preview&reg;,"['Bright', 'Chaming']",Cabinet,Coastal,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-146-blueberry-2063-30-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2063-30/blueberry,"['Blueberry', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2063-30/blueberry,2024-07-21T21:36:00Z,Blueberry 2063-30 | Benjamin Moore,2024-07-21T21:36:00Z,Color,A classic blue with a comforting yet energetic presence.,6f2baf334eef3fe289de87bb635a76fd04ae9484,1,,"{'title': '<em>Blueberry</em> 2063-30 | Benjamin Moore', 'sections': '<em>Blueberry</em>', 'description': 'A classic <em>blue</em> with a comforting yet energetic presence.', 'color_name': '<em>Blueberry</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2063-30&#x2F;<em>blueberry</em>'}",62425f0564441fe34e0058b7,2063-30,Dark,Cool,1A5E89,Blueberry,,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-135-bluebelle-2064-60-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2064-60/bluebelle,"['Bluebelle', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2064-60/bluebelle,2024-07-30T20:43:12Z,Bluebelle 2064-60 | Benjamin Moore,2024-07-30T20:43:11Z,Color,A pretty sky blue that is vibrant yet delicate at the same time.,be9a115ebe917158287829c9433b581b672341ae,1,,"{'title': '<em>Bluebelle</em> 2064-60 | Benjamin Moore', 'sections': '<em>Bluebelle</em>', 'description': 'A pretty sky <em>blue</em> that is vibrant yet delicate at the same time.', 'color_name': '<em>Bluebelle</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2064-60&#x2F;<em>bluebelle</em>', 'Family': '<em>Blue</em>'}",6242ca8228ccbcab94ddb30a,2064-60,,,A8D5EF,Bluebelle,,,,Blue,Light,"['Interior', 'Exterior']",True,Color Preview&reg;,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-166-sweet-bluette-813-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/813/sweet-bluette,"['Sweet Bluette', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/813/sweet-bluette,2024-07-22T03:33:20Z,Sweet Bluette 813 | Benjamin Moore,2024-07-22T03:33:20Z,Color,A faint yet crisp blue gently shaded with a touch of gray.,618cad38144312ee2796a57a21392e507d2a75b2,1,,"{'title': 'Sweet <em>Bluette</em> 813 | Benjamin Moore', 'sections': 'Sweet <em>Bluette</em>', 'description': 'A faint yet crisp <em>blue</em> gently shaded with a touch of gray.', 'color_name': 'Sweet <em>Bluette</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;813&#x2F;sweet-<em>bluette</em>'}",62428894e7b9d2b2b20f58f9,813,Light,Cool,D7E5EB,Sweet Bluette,,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-168-blueberry-hill-812-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/812/blueberry-hill,"['Blueberry Hill', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/812/blueberry-hill,2024-07-22T00:26:09Z,Blueberry Hill 812 | Benjamin Moore,2024-07-22T00:26:08Z,Color,"Infused with a touch of violet, this deep blue is reminiscent of picking sun-ripened berries on a warm day.",fe6f2a51a7a9ae6c5eb5401c32334c6575e7aa98,1,,"{'title': '<em>Blueberry</em> Hill 812 | Benjamin Moore', 'sections': '<em>Blueberry</em> Hill', 'description': 'Infused with a touch of violet, this deep <em>blue</em> is reminiscent of picking sun-ripened berries on a warm day.', 'color_name': '<em>Blueberry</em> Hill', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;812&#x2F;<em>blueberry</em>-hill'}",62425267e7b9d2fc550f56bd,812,Dark,Cool,335183,Blueberry Hill,,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-239-tucker-gray-CW-705-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/cw-705/tucker-gray,"['Tucker Gray', 'Matching Colors', 'Color By Family']",/en-us/paint-colors/color/cw-705/tucker-gray,2024-07-31T04:41:08Z,Tucker Gray CW-705 | Benjamin Moore,2024-07-03T11:14:15Z,Color,"In colonial homes, this shade was used both as a finish color and a base for more brilliant colors. Created using black and white pigments, it is flattering and versatile shade of gray.",cb2915e203a26efed2acd173e7e99362861d4253,1,,"{'title': 'Tucker <em>Gray</em> CW-705 | Benjamin Moore', 'sections': 'Tucker <em>Gray</em>', 'description': 'In colonial homes, this shade was used both as a finish color and a base for more brilliant colors. Created using black and white pigments, it is flattering and versatile shade of <em>gray</em>.', 'color_name': 'Tucker <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;cw-705&#x2F;tucker-<em>gray</em>'}",62424eee196a67f1a68968c7,CW-705,,,909698,Tucker Gray,,,,Neutral,Medium,"['Interior', 'Exterior']",True,Williamsburg&reg; Paint Color Collection,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-216-baltic-gray-1467-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/1467/baltic-gray,"['Baltic Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/1467/baltic-gray,2024-07-22T02:51:25Z,Baltic Gray 1467 | Benjamin Moore,2024-07-22T02:51:24Z,Color,A refined mid-tone with hints of greige that bring versatility.,a2a169f1261a6d4c7cc2f99b3d4c5174fed40769,1,,"{'title': 'Baltic <em>Gray</em> 1467 | Benjamin Moore', 'sections': 'Baltic <em>Gray</em>', 'color_name': 'Baltic <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;1467&#x2F;baltic-<em>gray</em>', 'Undertone': '<em>Gray</em>'}",6242bbc564441f72bd004dea,1467,Medium,Cool,B4B2AE,Baltic Gray,Neutral,,Gray,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-230-gray-huskie-1473-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/1473/gray-huskie,"['Gray Huskie', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/1473/gray-huskie,2024-07-21T22:48:09Z,Gray Huskie 1473 | Benjamin Moore,2024-07-21T22:48:08Z,Color,"An easy-going, adaptable hue that exudes effortless sophistication.",cfeb5305ab0dd632638fbdabbd3417b2cf31cfa0,1,,"{'title': '<em>Gray</em> Huskie 1473 | Benjamin Moore', 'sections': '<em>Gray</em> Huskie', 'color_name': '<em>Gray</em> Huskie', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;1473&#x2F;<em>gray</em>-huskie', 'Undertone': '<em>Gray</em>'}",6242e66a28ccbcac2cddbe51,1473,Medium,Cool,B6B4AC,Gray Huskie,Neutral,,Gray,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-224-rock-gray-1615-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/1615/rock-gray,"['Rock Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/1615/rock-gray,2024-07-22T03:58:12Z,Rock Gray 1615 | Benjamin Moore,2024-07-22T03:58:11Z,Color,"This organic hue features an infusion of blue, reminiscent of ocean-smoothed stones.",a8b234f37b416a3bbdbce65a770e8cbd2568a024,1,,"{'title': 'Rock <em>Gray</em> 1615 | Benjamin Moore', 'sections': 'Rock <em>Gray</em>', 'color_name': 'Rock <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;1615&#x2F;rock-<em>gray</em>'}",62424f9464441fde9b006279,1615,Medium,Cool,7F8386,Rock Gray,Neutral,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-132-ashwood-gray-1654-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/1654/ashwood-gray,"['Ashwood Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/1654/ashwood-gray,2024-07-22T04:52:26Z,Ashwood Gray 1654 | Benjamin Moore,2024-07-22T04:52:26Z,Color,"A softened sky blue with an easy, breezy appeal.",102c0a36b5e414b1c94fe33dd8c817121028b482,1,,"{'title': 'Ashwood <em>Gray</em> 1654 | Benjamin Moore', 'sections': 'Ashwood <em>Gray</em>', 'color_name': 'Ashwood <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;1654&#x2F;ashwood-<em>gray</em>'}",6242e226196a67eee889664e,1654,Light,Cool,B9D3DA,Ashwood Gray,,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-224-powell-gray-CW-665-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/cw-665/powell-gray,"['Powell Gray', 'Matching Colors', 'Color By Family']",/en-us/paint-colors/color/cw-665/powell-gray,2024-07-21T00:09:42Z,Powell Gray CW-665 | Benjamin Moore,2024-07-21T00:09:42Z,Color,"From Colonial Williamsburg's colonial revival color palette, this pronounced, somewhat pensive color was likely found during scratch tests, the precursor to modern paint analysis.",a75ef498beae10ce3db01264254da240b984c033,1,,"{'title': 'Powell <em>Gray</em> CW-665 | Benjamin Moore', 'sections': 'Powell <em>Gray</em>', 'color_name': 'Powell <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;cw-665&#x2F;powell-<em>gray</em>'}",62473eef28ccbcd881ddb56b,CW-665,Dark,Cool,5A656C,Powell Gray,Neutral,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-205-richmond-gray-HC-96-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/hc-96/richmond-gray,"['Richmond Gray', 'Matching Colors', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/hc-96/richmond-gray,2024-07-21T23:58:05Z,Richmond Gray HC-96 | Benjamin Moore,2024-07-21T23:58:05Z,Color,A beige with distinct green undertones.,e1d7aec0377be1c8573728edc3ba749599edd63d,1,,"{'title': 'Richmond <em>Gray</em> HC-96 | Benjamin Moore', 'sections': 'Richmond <em>Gray</em>', 'color_name': 'Richmond <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;hc-96&#x2F;richmond-<em>gray</em>'}",6243053528ccbcf616ddacd2,HC-96,Medium,Warm,CEC7AA,Richmond Gray,Neutral,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-209-templeton-gray-HC-161-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/hc-161/templeton-gray,"['Templeton Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/hc-161/templeton-gray,2024-07-21T23:21:01Z,Templeton Gray HC-161 | Benjamin Moore,2024-07-21T23:21:00Z,Color,A stylish blue-green with intriguing depth.,5d334cb7866a7faaf6d427bdc4b54616e1e5704a,1,,"{'title': 'Templeton <em>Gray</em> HC-161 | Benjamin Moore', 'sections': 'Templeton <em>Gray</em>', 'color_name': 'Templeton <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;hc-161&#x2F;templeton-<em>gray</em>'}",624286fe28ccbc7a02dd9cd1,HC-161,Medium,Cool,778686,Templeton Gray,,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-229-gravel-gray-2127-30-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2127-30/gravel-gray,"['Gravel Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2127-30/gravel-gray,2024-07-22T00:44:20Z,Gravel Gray 2127-30 | Benjamin Moore,2024-07-22T00:44:20Z,Color,A soft shade of black with a slightly cool cast.,f6a96f7a2f6cfe98d1f337c5347987f201be173e,1,,"{'title': 'Gravel <em>Gray</em> 2127-30 | Benjamin Moore', 'sections': 'Gravel <em>Gray</em>', 'color_name': 'Gravel <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2127-30&#x2F;gravel-<em>gray</em>'}",62425af164441fe34e004eaa,2127-30,Dark,Cool,444A50,Gravel Gray,Neutral,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-233-gray-gardens-CSP-55-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/csp-55/gray-gardens,"['Gray Gardens', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/csp-55/gray-gardens,2024-07-22T00:54:49Z,Gray Gardens CSP-55 | Benjamin Moore,2024-07-22T00:54:49Z,Color,"Autumn is upon the old manse. Its romantic, neglected gardens mirror the tone of the old estate with surprising warmth against the chill. ",3dc051df32fa0b086796b871a3ed61d84165c9b4,1,,"{'title': '<em>Gray</em> Gardens CSP-55 | Benjamin Moore', 'sections': '<em>Gray</em> Gardens', 'color_name': '<em>Gray</em> Gardens', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;csp-55&#x2F;<em>gray</em>-gardens'}",6242ed45e7b9d25ff80f42c3,CSP-55,Dark,Cool,717571,Gray Gardens,Neutral,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-184-nordic-gray-CC-576-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/cc-576/nordic-gray,"['Nordic Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/cc-576/nordic-gray,2024-06-28T18:09:07Z,Nordic Gray CC-576 | Benjamin Moore,2024-06-28T18:09:06Z,Color,A touch of golden olive warms up this taupe hue.,c75adec90160210ff9f1ca153e535502f122a1b4,1,,"{'title': 'Nordic <em>Gray</em> CC-576 | Benjamin Moore', 'sections': 'Nordic <em>Gray</em>', 'color_name': 'Nordic <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;cc-576&#x2F;nordic-<em>gray</em>'}",62473445196a673c8289682a,CC-576,Medium,Warm,9E9079,Nordic Gray,Neutral,,Brown,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-137-gentlemans-gray-2062-20-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2062-20/gentlemans-gray,"[""Gentleman's Gray"", 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2062-20/gentlemans-gray,2024-07-21T22:04:21Z,Gentleman's Gray 2062-20 | Benjamin Moore,2024-07-21T22:04:20Z,Color,A blackened teal blue beloved for its balance of richness and restraint.,7ffee126a33e897e7463f3e46209b1626cf54e42,1,,"{'title': 'Gentleman&#x27;s <em>Gray</em> 2062-20 | Benjamin Moore', 'sections': 'Gentleman&#x27;s <em>Gray</em>', 'color_name': 'Gentleman&#x27;s <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2062-20&#x2F;gentlemans-<em>gray</em>'}",6242b23ae7b9d277640f6343,2062-20,Dark,Cool,304656,Gentleman's Gray,,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/white-paint-238-seattle-gray-2130-70-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2130-70/seattle-gray,"['Seattle Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2130-70/seattle-gray,2024-07-21T22:46:30Z,Seattle Gray 2130-70 | Benjamin Moore,2024-07-21T22:46:29Z,Color,"A pale, muted silver-blue evocative of misty skies.",7510254d4669819bebe5490df95d33bacf4fd050,1,,"{'title': 'Seattle <em>Gray</em> 2130-70 | Benjamin Moore', 'sections': 'Seattle <em>Gray</em>', 'color_name': 'Seattle <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2130-70&#x2F;seattle-<em>gray</em>'}",6242c9f2196a67d3a8894741,2130-70,Light,Cool,DCE1E4,Seattle Gray,White,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-189-hancock-gray-HC-97-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/hc-97/hancock-gray,"['Hancock Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/hc-97/hancock-gray,2024-07-22T03:46:14Z,Hancock Gray HC-97 | Benjamin Moore,2024-07-22T03:46:14Z,Color,A muted moss with a hint of brown.,093b29573e2858f67215e14fc3377ab7705ae29f,1,,"{'title': 'Hancock <em>Gray</em> HC-97 | Benjamin Moore', 'sections': 'Hancock <em>Gray</em>', 'color_name': 'Hancock <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;hc-97&#x2F;hancock-<em>gray</em>'}",6242b7b628ccbc57e4dda669,HC-97,Medium,Warm,968D70,Hancock Gray,,,Brown,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-207-kingsport-gray-HC-86-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/hc-86/kingsport-gray,"['Kingsport Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/hc-86/kingsport-gray,2024-07-22T00:13:36Z,Kingsport Gray HC-86 | Benjamin Moore,2024-07-22T00:13:35Z,Color,A versatile taupe that delivers understated drama.,8ec7fcdb23b8aee0869f065203780ea37adc9e7a,1,,"{'title': 'Kingsport <em>Gray</em> HC-86 | Benjamin Moore', 'sections': 'Kingsport <em>Gray</em>', 'color_name': 'Kingsport <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;hc-86&#x2F;kingsport-<em>gray</em>', 'Undertone': '<em>Gray</em>'}",6242dcca196a67623d89694f,HC-86,Medium,Warm,948674,Kingsport Gray,Neutral,,Gray,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/white-paint-214-gray-lake-2138-70-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2138-70/gray-lake,"['Gray Lake', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2138-70/gray-lake,2024-07-22T01:31:20Z,Gray Lake 2138-70 | Benjamin Moore,2024-07-22T01:31:20Z,Color,A pale silver with the slightest glint of green.,58b9bddd30267e9e90aea0c603997522c4cc5306,1,,"{'title': '<em>Gray</em> Lake 2138-70 | Benjamin Moore', 'sections': '<em>Gray</em> Lake', 'color_name': '<em>Gray</em> Lake', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2138-70&#x2F;<em>gray</em>-lake'}",6242acbb28ccbcce65ddb7f4,2138-70,Light,Cool,E4E8E2,Gray Lake,White,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-218-nocturnal-gray-2135-30-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2135-30/nocturnal-gray,"['Nocturnal Gray', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2135-30/nocturnal-gray,2024-07-21T23:42:26Z,Nocturnal Gray 2135-30 | Benjamin Moore,2024-07-21T23:42:25Z,Color,"A smoky charcoal with a hint of teal, this dark hue channels the moody allure of evening.",9028308d4df50ba9108c292198b60a8b03a9d417,1,,"{'title': 'Nocturnal <em>Gray</em> 2135-30 | Benjamin Moore', 'sections': 'Nocturnal <em>Gray</em>', 'color_name': 'Nocturnal <em>Gray</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2135-30&#x2F;nocturnal-<em>gray</em>', 'Undertone': '<em>Gray</em>'}",624293a164441ffe9f005398,2135-30,Dark,Cool,55656B,Nocturnal Gray,,,Gray,,,,,,,,,,,
